Name,url,Active,Years Played,Position,Clubs Played,IOC
Christian Enemark,/en/players/cac5793a/Christian-Enemark,True,2016-2018,DF,,DEN
Lukas Engel,/en/players/aedaf328/Lukas-Engel,True,2020-2024,"DF,MF","Silkeborg, Middlesbrough, Vejle BK",DEN
Mads Enggaard,/en/players/f95dc7a4/Mads-Enggaard,True,2020-2024,MF,Randers,DEN
Kasper Enghardt,/en/players/97a28b87/Kasper-Enghardt,True,2016-2021,"DF,MF","Randers, Lyngby",DEN
Christian Eriksen,/en/players/980522ec/Christian-Eriksen,True,2009-2024,"FW,MF","Denmark, Tottenham Hotspur, Manchester United, Ajax, Internazionale, Brentford",DEN
Albert Erlykke,/en/players/0da5076f/Albert-Erlykke,True,2019-2024,"FW,MF","Bodø/Glimt, AGF",DEN
Frida Eskerod,/en/players/1a9d5fa6/Frida-Eskerod,True,2023-2024,MF,Thy-ThistedQ,DEN
Julius Eskesen,/en/players/35753f28/Julius-Eskesen,True,2017-2024,MF,"Haugesund, SønderjyskE, Odense",DEN
Mats Facklam,/en/players/a36d17e6/Mats-Facklam,True,2017-2024,FW,"Lübeck, Sportfreunde Lotte",DEN
Wahid Faghir,/en/players/93c9e7d9/Wahid-Faghir,True,2020-2024,FW,"Elversberg, Vejle BK, Nordsjælland, Stuttgart",DEN
Rasmus Falk,/en/players/762179d9/Rasmus-Falk,True,2010-2024,"FW,MF","FC Copenhagen, Odense",DEN
Joel Felix,/en/players/b644e40d/Joel-Felix,True,2015-2024,DF,Silkeborg,DEN
Mads Fenger,/en/players/df894060/Mads-Fenger,True,2008-2024,DF,"Hammarby, Randers",DEN
Max Fenger,/en/players/c39080f7/Max-Fenger,True,2019-2024,FW,"Odense, Mjällby",DEN
Emilie Fink Pedersen,/en/players/1bf8b6f3/Emilie-Fink-Pedersen,True,2021-2024,MF,Thy-ThistedQ,DEN
Jonathan Fischer,/en/players/f5bba427/Jonathan-Fischer,True,2024,GK,Fredrikstad,DEN
Lasse Flö,/en/players/aabf2f1f/Lasse-Flo,True,2023-2024,DF,Vejle BK,DEN
Nicolai Flø,/en/players/ef0ea1ab/Nicolai-Flo,True,2018-2022,GK,"Vendsyssel, SønderjyskE",DEN
Cecilie Fløe Nielsen,/en/players/03ffa3d1/Cecilie-Floe-Nielsen,True,2019-2024,FW,"HB Køge, KoldingQ, Odense Q",DEN
Jonathan Foss,/en/players/90594702/Jonathan-Foss,True,2022-2023,DF,,DEN
Jóhanna Fossdalsá,/en/players/8089ad07/Johanna-Fossdalsa,True,2021-2025,MF,"BK Häcken, Denmark, FC Nordsjælland",DEN
Laura Frank,/en/players/eb5535d2/Laura-Frank,True,2016-2024,DF,"Fortuna Hjørring, Aalborg BK",DEN
Rune Frantsen,/en/players/543e3d94/Rune-Frantsen,True,2017-2021,"DF,FW",Horsens,DEN
